host,rtt,port,server_name,synStart,synEnd,scanEnd,protocol,cipher,resultString,verify_err_no,verify_code,server_version,depth,depth_verbose,error_data
123.6.48.18,,443,doh.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
119.3.120.14,,443,ecs-119-3-120-14.compute.hwclouds-dns.com,1647539952,1647539952,1647539952,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.96.22.54,,443,doh-mac-au.mimecast.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.96.22.54,,443,doh.mimecast.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.96.20.54,,443,doh-equ-au.mimecast.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
119.3.218.92,,443,ecs-119-3-218-92.compute.hwclouds-dns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
102.130.49.135,,443,dns.nextdns.io,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
122.194.14.149,,443,dns.ipv6dns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
103.96.20.54,,443,doh.mimecast.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.128.62.173,,443,doh.sb,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.161.165.165,,443,dns2.gms.net.id,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
119.3.218.92,,443,dnsenc.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
123.125.81.60,,443,dns.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
121.89.194.240,,443,alidns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.36.148.181,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
104.238.181.28,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
112.213.33.141,,443,cleandns.highsecurity.net.au,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.238.154.123,,443,dns.carter.me,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.2.186.194,,443,dns.nextdns.io,1647539951,1647539951,1647539952,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
140.114.26.51,,443,dns.jjhe.info,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
123.125.81.6,,443,pub1.sdns.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
123.125.81.6,,443,doh.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.197.124.6,,443,doh.chadp.me,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.21.6.78,,443,doh.crypto.sx,1647539951,1647539951,1647539951,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
124.70.72.126,,443,mydns.codinglink.tech,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
123.125.81.60,,443,pub2.sdns.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,dns.umbrella.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.73.64.132,,443,doh.au.ahadns.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
134.209.155.131,,443,doh.intama.online,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
146.112.41.3,,443,familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.161.164.164,,443,dns1.gms.net.id,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,doh.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
133.242.73.246,,443,dns01.klink.co.jp,1647539952,1647539952,1647539952,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.2,,443,doh.familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,doh.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
124.71.12.232,,443,ecs-124-71-12-232.compute.hwclouds-dns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.219.41.229,,443,dns.woosites.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
103.73.64.132,,443,au.ahadns.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,dns.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.146,,443,dns2-dfw.securd.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
146.112.41.2,,443,doh.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
13.75.67.45,,443,dns.billyau.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.2,,443,doh.sandbox.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,dns.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
116.90.72.196,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.146,,443,dns.securd.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.219.41.229,,443,dns.minhajulhaque.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
125.228.51.159,,443,dns.david888.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
124.219.110.49,,443,doh.viatech.com.tw,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.199.26.56,,443,mynoads.ddns.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.11.200,,443,dns.securd.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
140.238.35.176,,443,dns.edison42.dev,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
128.199.154.79,,443,dns.scapetical.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
128.199.132.254,,443,sg-dns1.bancuh.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
140.83.36.204,,443,dns.edennet.ga,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
138.2.86.147,,443,dns.kbiz.top,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
107.182.235.110,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.18.27.211,,443,chrome.cloudflare-dns.com,1647539951,1647539951,1647539951,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.248.104.66,,443,doh.cloudveil.org,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.11.200,,443,dns2-iad.securd.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
150.158.2.183,,443,dns.ngc7331.top,1647539952,1647539952,1647539952,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,CONNECTION RESET BY PEER,,,,,,read tcp 172.22.21.2:34478->150.158.2.183:443: read: connection reset by peer
104.18.26.211,,443,chrome.cloudflare-dns.com,1647539951,1647539951,1647539951,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
102.37.108.139,,443,dns.techwraiths.co.za,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
102.37.118.243,,443,dns.elwan.one,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.35,,443,dns.securd.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
14.169.240.161,,443,dns64.dns.google,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
139.162.86.249,,443,berd.moe,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
107.191.51.151,,443,dns.absence-of-god.club,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
118.101.106.171,,443,sunabe.ddns.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.11.245,,443,dns1-iad.securd.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
119.252.80.57,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
119.252.72.43,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.35,,443,dns1-dfw.securd.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
119.252.95.133,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
143.244.128.32,,443,doh.sb,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
138.3.219.11,,443,www.dns.ellichua.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.248.56.21,,443,dns.danielnegri.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
129.154.35.77,,443,sbdns.co.in,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
129.154.53.149,,443,dns.kr.chavy.dev,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
13.113.218.223,,443,7agb96-dns.komeho.info,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
102.68.86.68,,443,dns.nextdns.io,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.11.245,,443,dns.securd.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
119.252.93.133,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.16.248.249,,443,mozilla.cloudflare-dns.com,1647539951,1647539951,1647539951,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.16.249.249,,443,mozilla.cloudflare-dns.com,1647539951,1647539951,1647539951,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
150.230.103.62,,443,dns.azcom.dev,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.244.209.134,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
119.252.86.27,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
101.198.193.29,,443,doh.360.cn,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
139.59.106.60,,443,dns.itpsru.in.th,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
140.238.246.144,,443,dns.rohanjain.in,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
139.59.106.60,,443,www.dns.itpsru.in.th,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
139.59.192.13,,443,dns.hubservices.vn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.125,,443,dns04-ndfw2-c2szps.001.prd.c2szps.spscld.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
152.67.2.173,,443,odns.shimul.me,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
13.124.186.64,,443,dns.wakgood.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
139.59.218.207,,443,sg-dns2.bancuh.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
139.59.219.245,,443,sg-dns1.bancuh.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
142.202.107.1,,443,dns1.securd.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
13.124.186.64,,443,www.dns.wakgood.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
142.202.107.1,,443,dns.securd.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
139.99.88.78,,443,dns.nayemador.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
133.18.198.219,,443,ordns-west.2wi.nl,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
128.199.154.113,,443,dns.dnsadblock.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
140.207.198.6,,443,doh.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
132.145.162.154,,443,dns.scconl.com,1647539952,1647539952,,TLS_NULL_WITH_NULL_NULL,TLS_NULL_WITH_NULL_NULL,CONNECTION REFUSED,,,,,,dial tcp <nil>->132.145.162.154:443: connect: connection refused
140.207.198.6,,443,pub1.sdns.360.cn,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
128.199.186.6,,443,sg-dns2.bancuh.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
128.199.255.156,,443,dns.r41.co,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
128.199.255.199,,443,0.sgp1.dns.gamban.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
128.199.255.199,,443,dns.gamban.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
128.199.94.194,,443,dns2.slinkyman.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
152.67.204.139,,443,himedns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
128.199.255.199,,443,www.dns.gamban.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
128.199.94.194,,443,dns.slinkyman.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.149,,443,doh-securityedge.comcast.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.248.198.22,,443,dns2.ryan-palmer.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
109.220.38.234,,443,dns.louisvolland.codes,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
119.224.127.171,,443,default-rdns.vocus.co.nz,1647539952,1647539952,1647539952,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
146.56.50.56,,443,dns2.hakim.one,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.11.141,,443,doh-securityedge.comcast.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
119.224.127.171,,443,dns.sainternet.xyz,1647539952,1647539952,1647539952,TLSv1.3,TLS_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
146.112.41.2,,443,doh.umbrella.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.2,,443,familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.2,,443,sandbox.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.198,,443,doh-securityedge.comcast.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,doh.familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.208,,443,dns04-ndfw2-c2szps.001.prd.c2szps.spscld.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,doh.sandbox.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.125,,443,doh-securityedge.comcast.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,doh.umbrella.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.3,,443,sandbox.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
140.238.36.23,,443,dns1.exileotaku.org,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
140.238.26.177,,443,mc.dns.nomu.pw,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.11.219,,443,dns02-niad3-c2szps.001.prd.c2szps.spscld.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,dns.umbrella.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,doh.familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
140.83.85.3,,443,pomelo.ddns.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
152.67.10.1,,443,dns.londhe.co.in,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
152.67.173.177,,443,dns.naveenk.net,1647539952,1647539952,1647539952,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.11.75,,443,dns04-niad3-c2szps.001.prd.c2szps.spscld.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,doh.sandbox.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,doh.umbrella.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.5,,443,dns.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
141.164.63.208,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.4,,443,sandbox.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
130.182.1.7,,443,doh.calstatela.edu,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.8.85,,443,dns02-niad3-c2szps.001.prd.c2szps.spscld.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.198,,443,dns02-ndfw2-c2szps.001.prd.c2szps.spscld.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.12.208,,443,doh-securityedge.comcast.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
129.154.49.196,,443,www.dns.desi,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.11.141,,443,dns04-niad3-c2szps.001.prd.c2szps.spscld.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
143.110.246.232,,443,dns1.s20s.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
116.202.176.26,,443,doh.libredns.gr,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.11.219,,443,doh-securityedge.comcast.com,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
129.154.49.196,,443,dns.desi,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
103.57.251.20,,443,dns.nextdns.io,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.8.85,,443,doh-securityedge.comcast.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.11.154,,443,doh.prd.live.cd3ncy.spscld.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.225.11.114,,443,dns01-niad3-cd3ncy.001.prd.cd3ncy.spscld.net,1647539951,1647539951,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
108.40.78.219,,443,dns.clarityinnovations.biz,1647539952,1647539952,1647539952,TLSv1.2,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.6,,443,resolvertest.doh.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.5,,443,doh.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.5,,443,doh.umbrella.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
146.112.41.5,,443,doh.familyshield.opendns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
129.211.209.223,,443,dns.qqcn.xyz,1647539952,1647539952,1647539952,TLSv1.2,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,SUCCESS,,,,,,
104.225.12.149,,443,dns02-ndfw2-c2szps.001.prd.c2szps.spscld.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
14.169.240.161,,443,dns.google,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
104.244.72.39,,443,dns.bofh.in,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
116.203.5.171,,443,dns.6level.net,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
140.238.159.230,,443,dns.potech.ca,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
143.198.225.153,,443,dns.gamban.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_256_GCM_SHA384,SUCCESS,,,,,,
104.225.11.75,,443,doh-securityedge.comcast.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
124.70.72.126,,443,ecs-124-70-72-126.compute.hwclouds-dns.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
116.203.147.209,,443,dns.nextdns.io,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
150.230.14.53,,443,dns.nzcow.com,1647539952,1647539952,1647539952,TLSv1.3,TLS_AES_128_GCM_SHA256,SUCCESS,,,,,,
